Popularidad;external_id;price;currency;price_per_sqm;expenses;location;neighborhood;province;total_area;covered_area;rooms;bedrooms;bathrooms;parking;publication_url;scraped_at
793;58275797;330000;USD;545;;Casa en Venta Sobre Lote Interno en Santa Clara, Villanueva.;Santa Clara;Villanueva;605;;4;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-sobre-lote-interno-en-santa-clara-58275797.html?n_src=Listado&n_pills=Pileta&n_pg=27&n_pos=16;2026-02-10T14:10:11.660574
164;58297399;1830000;USD;7787;1350000;Castañeda 2020;Belgrano Chico;Belgrano;235;;5;3;2;3;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-forum-alcorta-235-m-3-dorm.-dependencia-3-58297399.html?n_src=Listado&n_pills=Quincho&n_pg=6&n_pos=14;2026-02-10T14:54:54.705676
856;58259966;165000;USD;550;;VILLATE 5000;Munro;Vicente López;300;;7;4;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-chalet-en-venta-en-munro-vicente-lopez-g.-b.-a.-58259966.html?n_src=Listado&n_pills=Terraza&n_pg=29&n_pos=19;2026-02-10T14:10:55.100171
2121;58275794;480000;USD;550;;Casa en Venta Lote Interno Barrio San Francisco;San Francisco;Villanueva;872;;5;4;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-san-francisco-4-habitaciones-58275794.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=72&n_pos=11;2026-02-10T14:27:09.254576
327;58274259;1490000;USD;7450;1900000;Marta Lynch al 500;Puerto Madero;Capital Federal;200;;4;3;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-nuevo-ingreso-renoir-ii-ave-todo-reciclado-2-cocheras-58274259.html?n_src=Listado&n_pills=SUM&n_pg=11&n_pos=27;2026-02-10T14:56:38.205473
228;58274324;1450000;USD;7250;750000;Republica Arabe Siria 3000;Palermo;Capital Federal;200;;4;3;4;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-penthouse-en-palacio-bellini-atipico-terraza-privada-58274324.html?n_src=Listado&n_pills=Encargado&n_pg=8&n_pos=18;2026-02-10T14:55:36.456858
3136;58316831;260000;USD;556;;Madame Curie 1900;Béccar;San Isidro;467;;4;3;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-oportunidad-inversor-renta-inmediata-58316831.html?n_src=Listado&n_pills=SUM&n_pg=106&n_pos=21;2026-02-10T14:40:16.888759
340;58294838;545000;USD;556;700000;Casa en Venta en La Alameda 3 dormitorios, Nordelta 100;La Alameda;Nordelta;980;;4;4;4;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-la-alameda-nordelta-tigre-58294838.html?n_src=Listado&n_pills=Parrilla&n_pg=12&n_pos=10;2026-02-10T14:57:02.897502
1743;58303047;92000;USD;557;170000;Avenida General Juan Domingo Perón 4300;Benavidez;Tigre;165;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-altos-de-pacheco-casa-3-ambientes-en-barrio-cerrado.-58303047.html?n_src=Listado&n_pills=Luminoso&n_pg=59&n_pos=14;2026-02-10T14:22:07.369272
456;58318579;560000;USD;560;9000000;Barrio Privado San Benito;San Benito;Villanueva;1000;;5;3;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-a-la-laguna-en-villanueva-san-benito-58318579.html?n_src=Listado&n_pills=Pileta&n_pg=16&n_pos=6;2026-02-10T14:58:34.089146
549;58300405;165000;USD;563;;Domingo de Acassuso al 6200;Carapachay;Vicente López;293;;5;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-muy-buen-duplex-de-5ambientes-con-pileta-y-quincho-en-58300405.html?n_src=Listado&n_pills=Quincho&n_pg=19&n_pos=10;2026-02-10T14:07:17.512292
320;58303384;1950000;USD;7222;;SCALABRINI ORTIZ 3200;Palermo;Capital Federal;270;;5;3;3;3;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-palermo-capital-federal-58303384.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=11&n_pos=20;2026-02-10T14:56:37.952398
928;58275815;475000;USD;564;;Casa en Venta a La Laguna en San Rafael, Villanueva.;San Rafael;Villanueva;841;;5;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-a-la-laguna-en-san-rafael-villanueva.-58275815.html?n_src=Listado&n_pills=Encargado&n_pg=32&n_pos=1;2026-02-10T14:12:04.551771
257;58261991;170000;USD;566;;Gorriti al 2400;Boulogne Sur Mer;San Isidro;300;;5;4;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-imponente-casa-chalet-de-5-ambientes-en-boulogne-58261991.html?n_src=Listado&n_pills=Pileta&n_pg=9&n_pos=18;2026-02-10T14:03:25.777470
1823;58294465;85000;USD;566;;Santa Rosa 3411;Victoria;San Fernando;150;;5;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-san-fernando-5-ambientes-impecable-estado-58294465.html?n_src=Listado&n_pg=62&n_pos=5;2026-02-10T14:23:16.605062
1153;58268093;110000;USD;567;;Paraná 6900;Villa Adelina;San Isidro;194;;5;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-5-ambientes-a-refaccionar-villa-adelina-58268093.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=39&n_pos=17;2026-02-10T14:14:39.116716
2566;58310395;389000;USD;567;;De los Geranios 0;Tigre;Tigre;685;;5;3;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-lote-interno-nordelta-las-glorietas-58310395.html?n_src=Listado&n_pills=Pileta&n_pg=87&n_pos=10;2026-02-10T14:32:49.625794
2665;58295513;398000;USD;568;600000;Casa en Venta en La Alameda 3 dormitorios, Nordelta 100;La Alameda;Nordelta;700;;4;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-la-alameda-nordelta-tigre-58295513.html?n_src=Listado&n_pills=Parrilla&n_pg=90&n_pos=19;2026-02-10T14:33:59.769933
401;58304114;1950000;USD;7222;;SCALABRINI ORTIZ 3200;Recoleta;Capital Federal;270;;5;3;3;3;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-barrio-norte-capital-58304114.html?n_src=Listado&n_pills=Pileta&n_pg=14&n_pos=11;2026-02-10T14:57:50.868883
3202;58318601;470000;USD;571;9000000;Barrio Privado San Benito;Tigre;GBA Norte;823;;5;4;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-a-la-laguna-en-san-benito-villanueva-58318601.html?n_src=Listado&n_pills=Pileta&n_pg=108&n_pos=30;2026-02-10T14:41:02.101992
646;58296947;59000;USD;572;;A. Demarchi 3500;San Fernando;San Fernando;103;;3;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-casa-en-venta-ph-san-fernando-58296947.html?n_src=Listado&n_pills=Parrilla&n_pg=22&n_pos=17;2026-02-10T14:08:24.333449
1576;58278246;450000;USD;572;500000;San Isidro Labrador Villanueva;San Isidro Labrador;Villanueva;786;;7;4;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-4-dorm.-al-golf-en-san-isidro-labrador-villanueva-58278246.html?n_src=Listado&n_pills=Encargado&n_pg=53&n_pos=26;2026-02-10T14:19:50.202130
363;58275435;378000;USD;574;800000;Los Alisos, Nordelta;Los Alisos;Nordelta;658;;3;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-con-muy-buena-planta-en-los-alisos-58275435.html?n_src=Listado&n_pills=Terraza&n_pg=13&n_pos=4;2026-02-10T14:04:53.638471
1714;58281487;379000;USD;575;600000;Av de los Talas al 200 Alisos;Los Alisos;Nordelta;659;;5;2;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-los-alisos-nordelta:-2-dorm.-piscina-y-gran-58281487.html?n_src=Listado&n_pills=Luminoso&n_pg=58&n_pos=15;2026-02-10T14:21:42.554465
2092;58294726;298000;USD;580;;Francisco Bilbao al 3600;Parque Avellaneda;Capital Federal;513;;6;4;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-de-ph-6-ambientes-con-jardin-pileta-parrilla-y-58294726.html?n_src=Listado&n_pills=Pileta&n_pg=71&n_pos=12;2026-02-10T14:26:44.334103
440;58303783;1950000;USD;7222;;SCALABRINI ORTIZ 3200;Barrio Norte;Capital Federal;270;;5;3;3;3;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-en-palermo-capital-federal-58303783.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=15&n_pos=20;2026-02-10T14:58:11.131566
2288;58271800;370000;USD;581;530000;Barrio Alvear De Benavidez 100;Benavidez;Tigre;636;;5;4;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-excelente-casa-en-barrio-alvear-de-benavidez-58271800.html?n_src=Listado&n_pills=Parrilla&n_pg=78&n_pos=2;2026-02-10T14:29:18.384963
2633;58261775;430000;USD;6935;460000;Juana manso 1965. Entre Camila O'gorman y Rosario Vera PeÑaloza;Puerto Madero;Capital Federal;62;;2;1;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-dos-ambientes-en-venta-puerto-madero-58261775.html?n_src=Listado&n_pills=SUM&n_pg=89&n_pos=17;2026-02-10T14:33:35.485217
2171;58276235;380000;USD;584;;Casa en Venta en Barrio La Comarca, Bancalari;La Comarca;General Pacheco;650;;4;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-barrio-la-comarca-bancalari-58276235.html?n_src=Listado&n_pills=Encargado&n_pg=74&n_pos=3;2026-02-10T14:27:50.286437
539;58271607;470000;USD;587;833000;Amancay - Capitán Juan de San Martín 799;Lomas de San Isidro;San Isidro;800;;;3;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-barrio-cerrado-amancay-58271607.html?n_src=Listado&n_pills=Pileta&n_pg=18&n_pos=30;2026-02-10T14:06:54.088357
1040;58297775;245000;USD;587;;José Manuel Estrada 747;Tigre;Tigre;417;;8;6;6;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-de-casa-en-tigre-residencial-58297775.html?n_src=Listado&n_pg=35&n_pos=24;2026-02-10T14:13:12.449257
3135;58317901;160000;USD;588;;Zelarrayán 5300;Villa Lugano;Capital Federal;272;;5;3;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-multifamiliar-lugano-58317901.html?n_src=Listado&n_pg=106&n_pos=20;2026-02-10T14:40:16.853146
2377;58285999;440000;USD;590;300;Casa en Venta San Isidro Labrador, Villanueva;San Isidro Labrador;Villanueva;745;;6;4;3;4;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-san-isidro-labrador-villanueva-58285999.html?n_src=Listado&n_pills=Parrilla&n_pg=81&n_pos=1;2026-02-10T14:30:27.637618
2805;58284911;88000;USD;594;;José E. Uriburu 2800;Ricardo Rojas;Tigre;148;;3;2;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-3amb-venta-dto.3-amb-multifamiliar-pacheco-58284911.html?n_src=Listado&n_pg=95&n_pos=12;2026-02-10T14:35:53.893062
1516;58293258;190000;USD;597;;Godoy Cruz 1700;El Talar;Tigre;318;;6;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-6-amb-con-jardin-y-quincho-el-talar-58293258.html?n_src=Listado&n_pills=Quincho&n_pg=51&n_pos=26;2026-02-10T14:19:08.478628
112;58264957;1990000;USD;6862;;Beruti 4600;Palermo Chico;Palermo;290;;5;4;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-torre-beruti-5-amb-piso-alto-vista-al-rio-2-cocheras-58264957.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=4&n_pos=22;2026-02-10T14:54:12.999740
301;58259848;1200000;USD;6857;;Segui y Salguero;Palermo Chico;Palermo;175;;4;3;4;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-torre-deco-3-suites-cochera-58259848.html?n_src=Listado&n_pills=Encargado&n_pg=11&n_pos=1;2026-02-10T14:56:37.183733
2359;58289776;279000;USD;600;;Buenos Aires 400;General Pacheco;Tigre;465;;4;3;3;4;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-4-amb-pacheco-jardin-quincho-pile-58289776.html?n_src=Listado&n_pills=Parrilla&n_pg=80&n_pos=13;2026-02-10T14:30:03.716463
2656;58271545;120000;USD;600;;Chile 774;El Talar;Tigre;200;;1;1;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-planta-baja-y-departamento-en-planta-alta-58271545.html?n_src=Listado&n_pg=90&n_pos=10;2026-02-10T14:33:59.372882
1762;58297857;85000;USD;602;;Salvigny 1200;Pompeya;Capital Federal;141;;4;3;2;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-4-amenities-parque-chacabuco-58297857.html?n_src=Listado&n_pills=Quincho&n_pg=60&n_pos=3;2026-02-10T14:22:30.238692
2249;58303034;140000;USD;603;;Batalla la Florida 400;Boulogne Sur Mer;San Isidro;232;;3;2;1;3;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-3-amb-en-boulogne-jardin-y-parrilla-58303034.html?n_src=Listado&n_pills=Quincho&n_pg=76&n_pos=23;2026-02-10T14:28:35.347203
180;58274266;1300000;USD;6806;1300000;Migueletes al 800;Las Cañitas;Palermo;191;;4;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-nuevo-ingreso-la-imprenta-58274266.html?n_src=Listado&n_pills=Pileta&n_pg=6&n_pos=30;2026-02-10T14:54:55.298696
1556;58268092;285000;USD;605;;9 de Julio 1000;San Fernando;San Fernando;471;;5;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-5-ambientes-san-fernando-jardin-quincho-58268092.html?n_src=Listado&n_pills=Pileta&n_pg=53&n_pos=6;2026-02-10T14:19:49.414985
406;58309196;1200000;USD;6666;1200000;Libertador 4800;Palermo;Capital Federal;180;;4;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-quartier-libertador!-4-ambientes-con-dependencia-en-58309196.html?n_src=Listado&n_pills=Parrilla&n_pg=14&n_pos=16;2026-02-10T14:57:51.059365
1142;58275801;430000;USD;614;;Casa en Venta Sobre Lote Interno en Los Alisos, Nordelta.;Los Alisos;Nordelta;700;;6;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-sobre-lote-interno-en-los-alisos-58275801.html?n_src=Listado&n_pills=Quincho&n_pg=39&n_pos=6;2026-02-10T14:14:38.655260
2617;58268419;195000;USD;615;;Brasil 700;Villa Martelli;Vicente López;317;;5;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-5-amb-villa-martelli-con-quincho-cochera-58268419.html?n_src=Listado&n_pills=Quincho&n_pg=89&n_pos=1;2026-02-10T14:33:34.763117
2090;58292627;370000;USD;616;500000;Barrancas de San Jose;Barrancas de San José;General Pacheco;600;;5;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-barrancas-de-san-jose-58292627.html?n_src=Listado&n_pills=Terraza&n_pg=71&n_pos=10;2026-02-10T14:26:44.261850
1166;58271852;68000;USD;618;;Tomás de Anchorena 2200;Boulogne Sur Mer;San Isidro;110;;4;3;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-departamento-tipo-ph-en-planta-baja-apto-credito-58271852.html?n_src=Listado&n_pills=Parrilla&n_pg=39&n_pos=30;2026-02-10T14:14:39.596668
947;58283615;125000;USD;625;;San Juan al 6700;Munro;Vicente López;200;;3;2;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-ph-en-munro-58283615.html?n_src=Listado&n_pills=Quincho&n_pg=32&n_pos=20;2026-02-10T14:12:05.312578
2767;58316191;170000;USD;629;;Santiago del Estero 1685;Martínez;San Isidro;270;;3;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-de-2-ambientes-y-taller-al-fondo:-lote-de-58316191.html?n_src=Listado&n_pills=Terraza&n_pg=94&n_pos=4;2026-02-10T14:35:30.822500
1329;58280703;145000;USD;630;;Timoteo Gordillo 3800;Villa Lugano;Capital Federal;230;;5;4;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-5-ambientes-venta-lugano-58280703.html?n_src=Listado&n_pills=Apto+cr%C3%A9dito&n_pg=45&n_pos=18;2026-02-10T14:16:59.085548
2555;58310724;410000;USD;630;500000;BARRIO SANTA CLARA - COMPLEJO VILLANUEVA-;Santa Clara;Villanueva;650;;4;3;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-chalet-en-venta-en-santa-clara-villanueva-tigre-58310724.html?n_src=Listado&n_pills=Parrilla&n_pg=86&n_pos=29;2026-02-10T14:32:27.392421
110;58266159;630000;USD;630;580000;Casa a la Venta a la Laguna en el Barrio San Agustin, Villanueva. Tigre;San Agustín;Villanueva;1000;;7;;3;4;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-con-3-dorm-en-barrio-san-agustin-58266159.html?n_src=Listado&n_pills=Pileta&n_pg=4&n_pos=20;2026-02-10T14:54:12.929680
220;58287345;104900;USD;631;1;Avenida General Juan Domingo Perón 4300;Altos de Pacheco;General Pacheco;166;;4;3;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-4-amb-barrio-privado-altos-de-pacheco-58287345.html?n_src=Listado&n_pills=Parrilla&n_pg=8&n_pos=11;2026-02-10T14:03:01.645362
2134;58285368;240000;USD;631;;Casa en Venta en Barrio Casas de Santa Maria, Villanueva;Casas de Santa María;Dique Luján;380;;5;3;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-casas-de-santa-maria-58285368.html?n_src=Listado&n_pills=Parrilla&n_pg=72&n_pos=24;2026-02-10T14:27:09.789995
513;58278972;55000;USD;632;;Pasteur 4200;Virreyes;San Fernando;87;;3;2;1;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-de-casa-a-refaccionar-en-virreyes-58278972.html?n_src=Listado&n_pills=Terraza&n_pg=18&n_pos=4;2026-02-10T14:06:53.094616
3115;58316136;95000;USD;633;;Reconquista 2100;El Talar;Tigre;150;;3;2;1;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-de-3-amb-en-venta-en-el-talar-de-pacheco-58316136.html?n_src=Listado&n_pills=Parrilla&n_pg=105&n_pos=30;2026-02-10T14:39:53.099552
1709;58275838;450000;USD;636;;Casa a la Venta en Barrio San Francisco, Villanueva;San Francisco;Villanueva;707;;6;4;3;4;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-san-francisco-58275838.html?n_src=Listado&n_pills=Luminoso&n_pg=58&n_pos=10;2026-02-10T14:21:42.340958
2838;58296355;350000;USD;636;200000;Casa en venta en Vila Marina II 4 dormitorios, Villanueva 100;Vila Marina II;Dique Luján;550;;6;4;3;4;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-vila-marina-ii-villanueva-tigre-58296355.html?n_src=Listado&n_pills=Parrilla&n_pg=96&n_pos=15;2026-02-10T14:36:19.023365
113;58275823;570000;USD;636;;Casa en Venta en San Isidro Labrador, Villanueva;San Isidro Labrador;Villanueva;895;;5;4;4;3;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-san-isidro-labrador-villanueva-58275823.html?n_src=Listado&n_pills=SUM&n_pg=4&n_pos=23;2026-02-10T14:54:13.034644
288;58285396;890000;USD;6592;;Boulevard Azucena Villaflor 555;Puerto Madero;Capital Federal;135;;3;2;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-3-amb-con-cochera-piso-25-en-puerto-58285396.html?n_src=Listado&n_pills=Pileta&n_pg=10&n_pos=18;2026-02-10T14:56:18.111196
2000;58268933;115000;USD;638;;Uruguay 400;El Talar;Tigre;180;;5;4;3;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-quinta-5-ambientes-venta-el-talar-con-parque-58268933.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=68&n_pos=10;2026-02-10T14:25:35.101742
2457;58291013;145000;USD;638;;San Juan 800;General Pacheco;Tigre;227;;5;4;3;;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-multifamiliar-58291013.html?n_src=Listado&n_pills=Pileta&n_pg=83&n_pos=21;2026-02-10T14:31:18.426064
376;58278939;588000;USD;644;;Casa en Venta en La Alameda, Nordelta. 4 Dormitorios.;La Alameda;Nordelta;912;;5;4;4;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-en-la-alameda-nordelta-casa-interna-con-4-58278939.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=13&n_pos=16;2026-02-10T14:57:26.278089
333;58295399;588000;USD;646;500000;Casa en Venta en La Alameda 4 dormitorios, Nordelta 100;La Alameda;Nordelta;910;;5;4;5;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-en-la-alameda-nordelta-tigre-58295399.html?n_src=Listado&n_pills=Parrilla&n_pg=12&n_pos=3;2026-02-10T14:57:02.577562
1932;58275788;398000;USD;647;;Casa en Venta Sobre Lote Interno, La Comarca Bancalari;La Comarca;General Pacheco;615;;4;3;3;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-casa-en-venta-la-comarca-corredor-bancalari-58275788.html?n_src=Listado&n_pills=Encargado&n_pg=65&n_pos=28;2026-02-10T14:24:26.104512
1888;58281432;189900;USD;648;;Pergamino al 1000;Parque Avellaneda;Capital Federal;293;;5;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclphin-venta-ph-a-reciclar-de-5-ambientes-con-terraza-patio-58281432.html?n_src=Listado&n_pills=Terraza&n_pg=64&n_pos=14;2026-02-10T14:24:00.623132
2435;58307775;130000;USD;650;4;Sumaca Itatí 5900;Villa Lugano;Capital Federal;200;;4;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-4-amb-lugano-barrio-las-casitas-58307775.html?n_src=Listado&n_pills=Parrilla&n_pg=82&n_pos=29;2026-02-10T14:30:53.741589
2988;58264292;262000;USD;651;;Besares 200;San Fernando;San Fernando;402;;5;4;2;2;https://www.zonaprop.com.ar/propiedades/clasificado/veclcain-venta-casa-5-amb-quincho-y-pileta-san-fernando-58264292.html?n_src=Listado&n_pills=Pileta&n_pg=101&n_pos=15;2026-02-10T14:38:16.916442
2857;58284816;420000;USD;6562;560000;Juana Manso 600;Puerto Madero;Capital Federal;64;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-ambientes-puerto-madero-58284816.html?n_src=Listado&n_pills=Dormitorio+en+suite&n_pg=97&n_pos=4;2026-02-10T14:36:39.144408
1924;58273787;390000;USD;6500;590000;Juana Manso al 600;Puerto Madero;Capital Federal;60;;2;1;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-espectacular-piso-alto-edificio-full-58273787.html?n_src=Listado&n_pills=Encargado&n_pg=65&n_pos=20;2026-02-10T14:24:25.817015
